spanish_src,english_ref,model_output,input_ppl,hit_max_tokens,spanish_tokens,english_ref_tokens,output_tokens,spanish_chars,english_ref_chars,output_chars,spanish_fertility,english_ref_fertility,output_fertility,is_empty,is_repetitive,has_spanish_leak,length_ratio,is_too_short,is_too_long
"Es por eso mismo que creo que además de empobrecer a la población nigeriana con el efecto dominó de la eliminación de las subvenciones a los combustibles al mismo tiempo que la nación lucha con la amenaza de las matanzas masivas tanto religiosas como políticas, es algo que sugiere que los que tienen el poder para la toma de decisiones a nivel nacional están muy despegados de la realidad de nuestras calles y tienen una sensatez que se inclina por la crueldad. ",This is why it is my view that further impoverishing Nigerians with the domino impact of the oil subsidy removal at a time when the nation is grappling with the menace of religious and politically motivated mass killings is an exercise that suggest that those in charge of national policy decisions are too far detached from the reality on our streets and have sanity that leans towards cruelty. ,,14.0,True,129,77,0,381,328,0,0.33858267716535434,0.2347560975609756,0.0,True,False,False,0.0,True,False
"¡Liga Árabe por fin prendió el TV para ver las noticias! #Siria ¡Tres meses, 10000 refugiados y más de 1000 muertos después! #mar15 ","Arab League finally turned on the TV to watch the news ! #Syria Just 3 months, 10000 refugees & 1000++ killed LATE ! #mar15 ",The Arab League has finally decided to end the Syrian crisis.,96.0,True,47,32,12,109,100,51,0.43119266055045874,0.32,0.23529411764705882,False,False,False,0.375,False,False
"Según las leyes ghanesas, la actividad homosexual masculina es oficialmente ilegal. ","Under Ghanaian law, male homosexual activity is officially illegal. ","The laws of the Ghanaian legal system, which prohibit homosexual activity, are officially illegal.",40.5,True,24,13,18,73,59,85,0.3287671232876712,0.22033898305084745,0.21176470588235294,False,False,False,1.3846153846153846,False,False
"No creo que sea la gota que colmó el vaso, pero sí que creo que el sentido de impaciencia de la gente ha subido un grado en la escala. ","I don’t think this is the straw that will break the camel’s back, but I do think people’s general sense of being fed up is being pushed up another notch. ","I don't think it's the drop that knocked the glass, but I do think the sense of impatience of the people has risen a level in the scale.",18.625,True,43,39,33,106,124,109,0.4056603773584906,0.31451612903225806,0.30275229357798167,False,False,False,0.8461538461538461,False,False
"Nosotros seguimos todas las normas del derecho internacional, mientras que el otro lado educa a matar "", escribe Zvi Mazel . ","We follow all the norms of international law while the other side educates to kill,"" writes Zvi Mazel . ","We are following all international standards while the other side educates to kill "", writes Zvi Mazel .",49.0,True,36,24,21,104,85,87,0.34615384615384615,0.2823529411764706,0.2413793103448276,False,False,False,0.875,False,False
"La ciudad es inaceptable para vivir, y pronto pasará lo mismo con los suburbios. ","The city is unacceptable for living, and the suburbs will soon become the same. ","The city is indecisive, and soon will pass by the suburbs.",35.25,True,24,17,16,67,66,48,0.3582089552238806,0.25757575757575757,0.3333333333333333,False,False,False,0.9411764705882353,False,False
"Parece que tendrán que pasar 100 años para que veamos la mitad de las libertades, derechos y tradiciones democráticas que viven aquí"". ","It seems that we have another 100 years to go before we achieve half of the freedoms, rights and democratic traditions they have."" ","""It seems that they will have to pass 100 years before we see half of the freedoms, rights and traditions that live here.""",22.75,True,39,26,26,113,108,100,0.34513274336283184,0.24074074074074073,0.26,False,False,False,1.0,False,False
Pero también hacen una comparación con la forma en que los países no musulmanes reaccionan a las prácticas musulmanas: ,But it also begs comparison as to how non-Muslim countries react to Muslim practices: ,But also they make a comparison with the way muslims react to muslim practices:,15.1875,True,36,19,18,100,72,66,0.36,0.2638888888888889,0.2727272727272727,False,False,False,0.9473684210526315,False,False
"Sigue la cuenta del equipo de GVO en China en Twitter para recibir actualizaciones en inglés, cuya intención es representar todas las opiniones sobre el movimiento, a menos que la mayoría se parezcan a este mensaje del 26 de febrero de un nuevo blog anónimo devoto de la causa de la Revolución del Jazmín: ","Follow the GVO Team China Twitter account for English-language updates throughout Sunday aiming to represent the full extent of opinions regarding the struggling movement, unless they all resemble this February 26 post from an anonymous new blog devoted to the Jasmine Revolution cause: ","Follow the team in China on Twitter to get updates in English, except that majority opinion is to represent all opinions on the movement, unless they are similar to this message from 26 February of an anonymous devotional blog of the cause of the Revolution of the Jazmín:",29.25,True,90,50,55,252,244,225,0.35714285714285715,0.20491803278688525,0.24444444444444444,False,False,False,1.1,False,False
Egipto: De tour en un palacio ,Egypt: A tour in a palace · Global Voices ,Egypt: A tour in a palace,536.0,True,11,13,8,24,33,20,0.4583333333333333,0.3939393939393939,0.4,False,False,False,0.6153846153846154,False,False
"El 5 de febrero, Sigfrido Reyes -diputado del FMLN que recientemente asumió la posición de presidente de la directiva de la Asamblea Legislativa- como una de sus primeras medidas al frente de su puesto y en una acción sin precedentes, ordenó la publicación del decreto legislativo No. ",Sigfrido Reyes- the representative of the Farabundo Martí Liberation National Front (FMLN) who has recently assumed the presidency of the Legislative Assembly- took an unexpected step on February the 5th. ,"5 February, Sigfrido Reyes -member of the FMLN who recently assumed the position of president of the legislative assembly- as one of his first measures in the field of his position and in an action without precedent, ordered the publication of the legislative decree No.",18.625,True,82,45,55,238,175,226,0.3445378151260504,0.2571428571428571,0.24336283185840707,False,False,False,1.2222222222222223,False,False
"Cuando la tragedia los golpee de cerca, los jóvenes de El Nula sabrán cómo usar las herramientas online para crear conciencia y buscar ayuda. ",When tragedy hits next then the young people of El Nula will know how to use online tools to spread awareness and seek help. ,"When tragedy hits close, young people of El Nula will know how to use the online tools to create awareness and find help.",31.625,True,46,27,26,118,101,99,0.3898305084745763,0.26732673267326734,0.26262626262626265,False,False,False,0.9629629629629629,False,False
Todo esto en un kilómetro cuadrado ( ,All this within one square kilometer ( ,This is in a kilometer square (,60.0,True,14,9,8,30,32,25,0.4666666666666667,0.28125,0.32,False,False,False,0.8888888888888888,False,False
Hemos visto que tuitean especialmente en inglés. ,Also we noticed that you almost only tweet in English? ,,48.25,True,16,12,0,42,45,0,0.38095238095238093,0.26666666666666666,0.0,True,False,False,0.0,True,False
"Se necesita mucho compromiso, esfuerzo, fe, esperanza, paciencia y sobre todo tiempo para que se produzca cualquier cambio concreto o para que se produzca cualquiera de los resultados deseados. ","A lot of commitment, effort, faith, hope, patience and above all time is needed for any concrete change to happen or for any desired results to occur. ",The United States has a long history of using the military to achieve its goals. The United States has used the military to achieve its goals.,13.1875,True,55,33,28,165,124,117,0.3333333333333333,0.2661290322580645,0.23931623931623933,False,False,False,0.8484848484848485,False,False
"Se sugiere que al reducir el número de embarazos no deseados, podríamos ralentizar las altas tasas de crecimientos demográfico y posiblemente facilitar la labor de los ambientalistas. ","It suggested that by reducing unintended pregnancies, we could slow the high rates of population growth and possibly ease pressure on the environment. ",,19.125,True,56,26,0,157,128,0,0.35668789808917195,0.203125,0.0,True,False,False,0.0,True,False
Nuestro invitado dijo inmediatamente: “Esto fue obra de Osama Bin Laden”. ,Our guest immediately said: “This was Osama Bin Laden’s work”. ,“This was done by Osama Bin Laden.”,35.75,True,26,17,10,63,53,29,0.4126984126984127,0.32075471698113206,0.3448275862068966,False,False,False,0.5882352941176471,False,False
"No creímos que nuestros amigos se volverían contra nosotros, que nos violarían, matarían a nuestros hijos y nos quitarían nuestras casas. ","We didn't believe that our friends would turn against us, rape us, kill our children, take over our houses. ","No, we didn't believe that our friends would turn against us, that we would be killed, raped, and robbed.",11.0625,True,43,25,25,117,89,87,0.36752136752136755,0.2808988764044944,0.28735632183908044,False,False,False,1.0,False,False
"Siguiendo la noticia, comenzaron diversas campañas en Twitter para apoyar al clérigo, atribuyendo el cambio a su sermón del viernes 24 de agosto en el cual criticó abiertamente la construcción de una nueva iglesia católica romana en Awali, en un terreno donado por el monarca. ","Following the news, various campaigns started on Twitter in support of the cleric, attributing the transfer to his last Friday sermon in which he openly criticized the building of a new Roman Catholic Church in Awali, on a land donated by the monarch. ",,13.5625,True,88,51,0,232,209,0,0.3793103448275862,0.24401913875598086,0.0,True,False,False,0.0,True,False
